longitude,latitude,housing_median_age,total_rooms,total_bedrooms,Liv_Area,population,households,median_income,Sale_Price,Neighborhood,ocean_proximity
-118.24,34.14,27,2909,5,NA,2614,935,2.1444,229000,Fresno,<1H OCEAN
-118.23,34.15,19,2294,4,NA,1686,680,3.0288,258300,Long Beach,<1H OCEAN
-118.23,34.14,25,2864,4,NA,1745,803,2.9167,224300,Los Angeles,<1H OCEAN
-118.24,34.14,28,1843,2,NA,1402,512,2.462,254000,Fresno,<1H OCEAN
-118.24,34.14,36,1813,3,NA,1501,544,1.9125,238000,Long Beach,<1H OCEAN
-118.24,34.13,37,1644,4,NA,959,383,3.3636,257700,Oakland,<1H OCEAN
-118.24,34.13,45,2170,4,NA,1043,394,5.6921,269000,Fresno,<1H OCEAN
-118.24,34.15,7,2063,4,NA,1892,643,1.7301,202300,Oakland,<1H OCEAN
-118.24,34.14,9,4877,4,NA,4486,1458,2.4421,222100,Long Beach,<1H OCEAN
-118.25,34.14,30,1615,2,NA,1245,544,1.8929,196900,Bakersfield,<1H OCEAN
-118.25,34.14,37,584,5,NA,552,235,1.8235,275000,San Francisco,<1H OCEAN
-118.25,34.15,13,1107,4,NA,616,443,0.8185,187500,Long Beach,<1H OCEAN
-118.26,34.14,51,902,4,NA,650,334,1.5417,268800,San Diego,<1H OCEAN
-118.26,34.14,29,3431,3,NA,4094,1205,2.2614,248100,Sacramento,<1H OCEAN
-118.27,34.14,10,1060,5,NA,1025,288,3.0074,175000,Oakland,<1H OCEAN
-118.26,34.14,6,1727,5,NA,1200,439,4.1083,210700,Long Beach,<1H OCEAN
-118.27,34.15,7,2837,2,NA,2287,736,3.008,229000,Sacramento,<1H OCEAN
-118.26,34.13,25,3208,2,NA,2843,1005,2.6673,218100,Los Angeles,<1H OCEAN
-118.26,34.13,37,1383,3,NA,1185,451,2.5,207100,San Francisco,<1H OCEAN
-118.26,34.13,37,196,5,NA,194,68,1.2188,218800,Santa Ana,<1H OCEAN
-118.26,34.14,23,1336,4,NA,1255,359,2.5388,205000,Fresno,<1H OCEAN
-118.25,34.14,13,3487,3,NA,3749,1072,2.1602,221900,San Francisco,<1H OCEAN
-118.25,34.14,25,5980,3,NA,5217,1772,2.506,184500,Oakland,<1H OCEAN
-118.25,34.13,22,2340,4,NA,2226,754,2.5417,217500,Fresno,<1H OCEAN
-118.24,34.13,45,1971,3,NA,1245,430,4.0272,260500,Oakland,<1H OCEAN
-118.25,34.13,52,322,3,NA,229,89,2.125,243800,Fresno,<1H OCEAN
-118.25,34.13,36,2946,4,NA,2542,912,2.2244,255900,Long Beach,<1H OCEAN
-118.25,34.12,21,739,3,NA,861,246,2.4856,181300,San Francisco,<1H OCEAN
-118.31,34.22,27,7714,2,NA,3199,1100,7.1262,446200,Sacramento,<1H OCEAN
-118.33,34.21,31,3190,2,NA,1362,480,6.981,402900,Fresno,<1H OCEAN
-118.34,34.21,36,1834,3,NA,864,309,4.7885,302200,Long Beach,<1H OCEAN
-118.29,34.18,36,3120,5,NA,1441,612,3.9041,320400,Oakland,<1H OCEAN
-118.3,34.19,14,3615,3,NA,1924,852,3.5083,280900,Fresno,<1H OCEAN
-118.3,34.19,52,1704,2,NA,746,262,4.7986,326100,San Jose,<1H OCEAN
-118.3,34.19,51,1502,3,NA,586,231,4.375,332400,Long Beach,<1H OCEAN
-118.31,34.19,27,4713,4,NA,2372,1077,3.7015,287900,Sacramento,<1H OCEAN
-118.3,34.19,52,2962,2,NA,1364,466,4.9042,343500,Sacramento,<1H OCEAN
-118.31,34.2,36,1692,5,NA,778,278,5.0865,349600,Sacramento,<1H OCEAN
-118.32,34.2,36,2110,4,NA,984,342,6.9909,345300,Bakersfield,<1H OCEAN
-118.32,34.2,36,759,2,NA,372,135,4.9886,328900,Santa Ana,<1H OCEAN
-118.32,34.2,36,1978,5,NA,834,311,3.9866,294400,Bakersfield,<1H OCEAN
-118.33,34.2,43,1325,5,NA,613,248,3.6071,289000,Los Angeles,<1H OCEAN
-118.33,34.2,43,2322,5,NA,1106,433,4.3631,284600,Bakersfield,<1H OCEAN
-118.34,34.2,41,2860,3,NA,1516,621,3.0431,262900,Santa Ana,<1H OCEAN
-118.34,34.19,41,1524,4,NA,1176,375,2.875,192400,Bakersfield,<1H OCEAN
-118.36,34.2,14,1878,4,NA,1874,559,2.5267,231800,Sacramento,<1H OCEAN
-118.32,34.2,29,2209,5,NA,952,403,4.375,341200,Long Beach,<1H OCEAN
-118.32,34.19,37,1335,4,NA,485,240,4.1731,352100,Oakland,<1H OCEAN
-118.32,34.19,37,1519,5,NA,613,315,3.0179,272500,San Diego,<1H OCEAN
-118.31,34.19,42,724,2,NA,420,150,3.0625,361700,San Diego,<1H OCEAN
-118.32,34.19,37,589,5,NA,375,122,3.3897,222700,Oakland,<1H OCEAN
-118.33,34.2,23,7179,4,NA,4757,1924,3.1051,206500,Long Beach,<1H OCEAN
-118.3,34.18,13,7174,2,NA,4293,1872,3.0973,251900,Bakersfield,<1H OCEAN
-118.3,34.17,37,350,4,NA,342,111,3.0687,2.00E+05,San Jose,<1H OCEAN
-118.3,34.18,5,5492,3,NA,2997,1405,3.3205,172100,Long Beach,<1H OCEAN
-118.31,34.18,11,3112,4,NA,1700,851,3.1587,181300,Los Angeles,<1H OCEAN
-118.31,34.19,13,3801,4,NA,1986,1078,2.0875,222700,Oakland,<1H OCEAN
-118.32,34.18,49,192,3,NA,83,38,3.0179,118800,San Francisco,<1H OCEAN
-118.32,34.18,44,1594,5,NA,832,340,3.4,212100,San Diego,<1H OCEAN
-118.32,34.17,39,1995,2,NA,1202,544,3.5875,250000,San Jose,<1H OCEAN
-118.32,34.17,47,2589,3,NA,1284,485,5.1008,247100,Santa Ana,<1H OCEAN
-118.33,34.17,48,2584,4,NA,1118,459,4.2396,245100,Bakersfield,<1H OCEAN
-118.33,34.19,46,2115,3,NA,1133,439,3.7344,222000,Santa Ana,<1H OCEAN
-118.33,34.18,45,2570,4,NA,1256,510,4.6898,226000,Long Beach,<1H OCEAN
-118.33,34.19,45,1505,3,NA,799,319,3.138,217000,Oakland,<1H OCEAN
-118.34,34.19,48,814,3,NA,490,176,3.1406,223100,Fresno,<1H OCEAN
-118.33,34.18,45,1552,5,NA,785,316,3.7411,235500,Oakland,<1H OCEAN
-118.33,34.18,49,1969,3,NA,977,367,3.8462,231300,Sacramento,<1H OCEAN
-118.33,34.18,48,2122,5,NA,926,362,5.6975,231400,Sacramento,<1H OCEAN
-118.34,34.19,43,1029,3,NA,613,255,2.6827,219900,Oakland,<1H OCEAN
-118.34,34.19,47,1721,4,NA,834,334,4.1923,231200,San Francisco,<1H OCEAN
-118.34,34.18,45,3046,5,NA,1448,599,3.24,226900,San Diego,<1H OCEAN
-118.34,34.18,46,1393,2,NA,714,295,2.8125,229900,Santa Ana,<1H OCEAN
-118.35,34.19,45,903,2,NA,557,204,4.0313,209100,Bakersfield,<1H OCEAN
-118.36,34.19,46,1676,2,NA,846,295,5.1814,209500,Oakland,<1H OCEAN
-118.35,34.18,46,2711,2,NA,1277,490,4.282,224700,San Francisco,<1H OCEAN
-118.35,34.18,46,1840,4,NA,866,360,3.3056,230400,Long Beach,<1H OCEAN
-118.35,34.17,44,2572,4,NA,1280,570,3.5583,232000,Long Beach,<1H OCEAN
-118.35,34.17,47,858,3,NA,365,171,2.0385,225000,San Jose,<1H OCEAN
-118.35,34.17,42,1604,5,NA,814,329,4.4408,216000,Oakland,<1H OCEAN
-118.36,34.17,46,1268,2,NA,661,239,4.0742,229100,Long Beach,<1H OCEAN
-118.34,34.18,45,1328,3,NA,720,289,3.875,226900,San Diego,<1H OCEAN
-118.34,34.18,45,3566,2,NA,1601,653,3.8668,232000,Los Angeles,<1H OCEAN
-118.34,34.17,49,3033,2,NA,1284,561,4.1161,232500,Sacramento,<1H OCEAN
-118.35,34.16,42,2267,5,NA,1083,458,3.2015,250000,Oakland,<1H OCEAN
-118.35,34.16,45,1390,3,NA,538,270,4.2212,293800,Sacramento,<1H OCEAN
-118.35,34.16,49,1305,2,NA,584,255,5.636,267900,Bakersfield,<1H OCEAN
-118.33,34.17,44,1934,3,NA,750,365,2.473,251800,Oakland,<1H OCEAN
-118.33,34.16,37,2381,2,NA,1235,499,3.7941,247800,Sacramento,<1H OCEAN
-118.34,34.17,46,1718,2,NA,756,343,3.2125,247000,San Francisco,<1H OCEAN
-118.34,34.17,52,1133,5,NA,545,222,4.875,249500,San Diego,<1H OCEAN
-118.34,34.16,44,1717,3,NA,848,353,3.6111,254500,San Jose,<1H OCEAN
-118.34,34.16,46,1396,3,NA,608,246,3.692,244500,San Diego,<1H OCEAN
-118.33,34.16,44,2705,3,NA,1676,654,3.4286,247900,Fresno,<1H OCEAN
-118.33,34.15,39,493,5,NA,259,138,2.3667,17500,Fresno,<1H OCEAN
-118.33,34.15,44,1321,5,NA,471,301,4.2679,331800,Sacramento,<1H OCEAN
-118.34,34.15,40,3068,4,NA,1190,695,3.5637,497400,Oakland,<1H OCEAN
-118.34,34.15,16,1586,2,NA,625,344,4.0893,450000,San Francisco,<1H OCEAN
-118.34,34.16,25,6082,2,NA,2616,1644,3.6486,246900,Sacramento,<1H OCEAN
-118.32,34.17,45,3448,2,NA,1562,643,4.0648,258800,Bakersfield,<1H OCEAN
-118.31,34.16,38,2347,5,NA,1317,547,3.2112,349300,Santa Ana,<1H OCEAN
-118.32,34.16,49,1074,3,NA,403,208,6.2547,366700,San Francisco,<1H OCEAN
-118.32,34.17,40,1868,5,NA,799,403,2.9306,279300,San Diego,<1H OCEAN
-118.33,34.16,23,1359,2,NA,770,380,3.4016,234600,Fresno,<1H OCEAN
-118.32,34.16,46,2345,3,NA,1031,427,4.3173,278300,Long Beach,<1H OCEAN
-118.3,34.17,16,1353,5,NA,1211,357,3.1551,205000,Fresno,<1H OCEAN
-118.31,34.16,37,2144,3,NA,860,435,3.9464,315000,Santa Ana,<1H OCEAN
-118.31,34.17,12,3188,5,NA,2118,850,3.1823,218300,Fresno,<1H OCEAN
-118.31,34.17,24,2910,5,NA,2522,873,2.4074,219400,Oakland,<1H OCEAN
-118.43,34.3,33,2443,4,NA,1601,484,4.0223,146000,Sacramento,<1H OCEAN
-118.43,34.3,37,1394,2,NA,1111,327,3.6023,161800,San Jose,<1H OCEAN
-118.43,34.29,39,1769,2,NA,1499,390,3.1212,153500,Fresno,<1H OCEAN
-118.42,34.29,34,1489,4,NA,1389,313,3.4821,160300,Long Beach,<1H OCEAN
-118.43,34.3,28,271,4,NA,246,62,1.7062,164600,Sacramento,<1H OCEAN
-118.44,34.29,35,2606,4,NA,1555,404,4.6864,193800,Oakland,<1H OCEAN
-118.43,34.29,38,1704,5,NA,1384,374,2.865,155500,Long Beach,<1H OCEAN
-118.43,34.29,38,1237,3,NA,1073,293,3.6726,154600,San Francisco,<1H OCEAN
-118.43,34.29,50,1181,3,NA,1196,269,3.2095,167000,San Jose,<1H OCEAN
-118.43,34.28,27,862,3,NA,1243,267,2.3724,154200,Sacramento,<1H OCEAN
-118.44,34.29,32,1260,2,NA,1434,342,2.0286,122900,San Francisco,<1H OCEAN
-118.44,34.29,30,1632,5,NA,1357,401,3.1588,160100,Los Angeles,<1H OCEAN
-118.45,34.29,30,762,2,NA,840,226,2.3375,154200,Bakersfield,<1H OCEAN
-118.44,34.28,32,527,5,NA,582,143,1.7708,138800,Long Beach,<1H OCEAN
-118.44,34.28,46,11,3,NA,24,13,2.875,162500,Santa Ana,<1H OCEAN
-118.44,34.28,37,944,5,NA,1107,235,1.9688,144100,San Francisco,<1H OCEAN
-118.44,34.28,47,843,2,NA,800,180,3.3687,151700,San Diego,<1H OCEAN
-118.44,34.28,38,1156,2,NA,1359,289,2.5147,137100,Bakersfield,<1H OCEAN
-118.45,34.28,36,2602,2,NA,2780,620,2.7155,149800,Sacramento,<1H OCEAN
-117.71,34.15,17,17715,3,NA,7665,2312,7.9068,349100,Bakersfield,INLAND
-117.73,34.12,26,1279,4,NA,412,157,6.1731,293800,Long Beach,INLAND
-117.78,34.13,18,7798,4,NA,3710,1227,5.8819,260500,Los Angeles,INLAND
-117.76,34.13,8,16759,4,NA,7249,2156,7.4837,358700,Long Beach,INLAND
-117.8,34.15,14,7876,5,NA,3699,1162,5.5423,248700,Los Angeles,INLAND
-117.8,34.11,25,5039,2,NA,2654,802,4.7969,211700,San Diego,INLAND
-117.8,34.1,17,5153,5,NA,2949,1083,3.5603,174600,Los Angeles,INLAND
-117.8,34.1,13,2996,2,NA,1187,464,6.2456,161700,San Francisco,INLAND
-117.79,34.12,16,2426,2,NA,1319,446,4.8125,224500,San Jose,INLAND
-117.79,34.11,18,3814,5,NA,1881,692,4.4722,215600,Santa Ana,INLAND
-117.83,34.14,26,8254,5,NA,3460,1131,6.5253,349900,Bakersfield,INLAND
-117.83,34.15,20,2421,3,NA,1023,298,8.0683,451500,San Diego,INLAND
-117.82,34.13,27,3770,4,NA,1606,562,6.1321,309700,San Francisco,INLAND
-117.84,34.13,26,3773,5,NA,2103,688,4.6937,198000,Long Beach,INLAND
-117.87,34.15,24,5745,4,NA,2061,679,8.2827,451400,Los Angeles,INLAND
-117.93,34.15,14,9610,3,NA,4723,1907,4.0393,156800,Oakland,INLAND
-117.9,34.15,21,2056,5,NA,1332,429,3.3942,212800,Santa Ana,INLAND
-117.9,34.14,29,2240,4,NA,1187,407,3.8365,184200,Los Angeles,<1H OCEAN
-117.9,34.14,35,2259,4,NA,1561,509,3.3043,155500,Bakersfield,<1H OCEAN
-117.91,34.14,42,2225,3,NA,1544,464,2.2442,166700,San Francisco,INLAND
-117.89,34.14,15,4644,2,NA,2855,867,3.3654,222100,Bakersfield,<1H OCEAN
-117.88,34.14,23,2308,4,NA,1001,317,7.5112,355500,Los Angeles,INLAND
-117.88,34.14,32,1764,3,NA,924,329,3.875,186700,Bakersfield,INLAND
-117.88,34.13,33,3713,5,NA,2106,720,4.0023,185500,Sacramento,<1H OCEAN
-117.85,34.14,35,2899,3,NA,1251,429,6.1049,297200,San Jose,INLAND
-117.85,34.14,35,1582,2,NA,654,221,4.9091,275000,Santa Ana,INLAND
-117.86,34.14,33,2344,4,NA,1098,359,6.2089,283400,Long Beach,INLAND
-117.87,34.15,37,2655,4,NA,1056,401,5.4224,269500,Sacramento,INLAND
-117.86,34.14,36,3097,4,NA,1484,634,3.1905,235300,Oakland,INLAND
-117.87,34.14,30,2495,5,NA,1139,559,2.9375,209200,Los Angeles,INLAND
-117.85,34.13,31,1959,3,NA,1021,303,4.3145,233000,Bakersfield,INLAND
-117.85,34.12,30,4367,4,NA,2524,954,3.0448,192100,Fresno,INLAND
-117.86,34.13,33,2383,2,NA,1269,421,4.636,245500,Bakersfield,INLAND
-117.86,34.13,40,1304,5,NA,607,256,2.588,209500,Los Angeles,INLAND
-117.86,34.13,29,630,2,NA,378,148,3.4107,170800,Los Angeles,INLAND
-117.87,34.13,32,1741,4,NA,872,333,3.4219,194500,Long Beach,<1H OCEAN
-117.87,34.13,29,1677,4,NA,873,400,3.12,194300,San Francisco,<1H OCEAN
-117.82,34.12,26,3118,4,NA,1546,545,5.27,209400,San Francisco,INLAND
-117.84,34.12,25,3465,3,NA,1722,536,4.8304,228900,Long Beach,INLAND
-117.83,34.11,29,2671,5,NA,1484,445,4.9844,203000,San Diego,INLAND
-117.84,34.11,17,3499,3,NA,1911,621,4.8894,191700,Los Angeles,INLAND
-117.84,34.12,34,2026,5,NA,1142,332,4.392,187600,Los Angeles,INLAND
-117.85,34.11,25,9255,3,NA,4944,1627,4.5708,223000,Oakland,INLAND
-117.81,34.08,13,18448,4,NA,7775,2397,7.7876,348900,San Francisco,INLAND
-117.81,34.12,23,7063,5,NA,3100,1112,4.8229,192600,Sacramento,INLAND
-117.81,34.11,21,3481,5,NA,1866,746,3.6201,150400,Bakersfield,INLAND
-117.81,34.1,19,1935,2,NA,1126,389,3.8929,144600,Sacramento,INLAND
-117.83,34.1,18,11026,3,NA,5407,1923,4.075,231100,Oakland,INLAND
-117.76,34.1,28,4086,2,NA,1973,853,2.621,202200,San Jose,INLAND
-117.78,34.09,32,2643,2,NA,1862,478,3.7177,177200,Bakersfield,INLAND
-117.79,34.1,26,1664,3,NA,1024,339,3.5192,190500,Sacramento,INLAND
-117.76,34.12,16,9020,5,NA,3575,1486,4.2415,275700,Oakland,INLAND
-117.77,34.12,15,4260,4,NA,2007,695,4.4609,230000,San Francisco,INLAND
-117.76,34.11,22,4935,4,NA,2874,938,3.9825,180500,San Jose,INLAND
-117.77,34.1,50,2388,4,NA,1241,459,2.8818,167200,San Diego,INLAND
-117.77,34.11,28,1998,3,NA,1124,389,3.75,180900,Long Beach,INLAND
-117.78,34.11,23,7079,4,NA,3205,1327,3.0735,212300,San Francisco,INLAND
-117.74,34.11,28,3494,3,NA,1391,522,5.3637,214700,Long Beach,INLAND
-117.75,34.12,25,5411,5,NA,2243,1019,4.3148,240700,Sacramento,INLAND
-117.74,34.1,26,2723,4,NA,1847,498,2.6779,136000,San Francisco,INLAND
-117.74,34.1,29,2742,4,NA,2477,532,3.5072,121900,Bakersfield,INLAND
-117.75,34.1,21,8069,4,NA,4369,2036,3.2756,156800,San Francisco,INLAND
-117.71,34.12,20,11250,2,NA,4952,1859,5.6785,239500,Long Beach,INLAND
-117.73,34.12,26,6459,4,NA,2487,885,6.2089,261800,Sacramento,INLAND
-117.71,34.1,41,555,5,NA,1492,123,2.2813,125000,Long Beach,INLAND
-117.71,34.1,52,567,4,NA,2688,126,1.875,212500,Oakland,INLAND
-117.72,34.1,52,2867,2,NA,978,513,3.1477,291200,Oakland,INLAND
-117.72,34.1,32,3241,5,NA,1592,810,2.4952,181800,Fresno,INLAND
-117.72,34.1,46,2477,4,NA,1034,455,5.5,289700,Bakersfield,INLAND
-117.73,34.1,37,3457,5,NA,1344,530,5.8891,226000,Sacramento,INLAND
-117.71,34.09,36,2637,4,NA,1385,483,4.1739,158700,Sacramento,INLAND
-117.71,34.08,26,2744,4,NA,1411,465,4.2639,154200,San Francisco,INLAND
-117.72,34.09,36,1473,2,NA,785,299,3.2566,151800,San Diego,INLAND
-117.72,34.09,33,4979,4,NA,2575,874,3.7958,152500,Los Angeles,INLAND
-117.73,34.09,30,2345,4,NA,1897,454,2.4375,112100,Los Angeles,INLAND
-117.73,34.09,36,1543,4,NA,1355,303,3.5313,117800,Santa Ana,INLAND
-117.73,34.08,33,1350,5,NA,1251,257,2.9063,115200,Fresno,INLAND
-117.74,34.09,30,3199,3,NA,2192,563,3.4871,136400,San Francisco,INLAND
-117.75,34.08,33,2824,5,NA,1797,493,3.6359,135100,Los Angeles,INLAND
-117.75,34.08,33,1067,2,NA,600,201,4.0368,139100,Los Angeles,INLAND
-117.75,34.09,36,3094,5,NA,1672,545,4.2143,146900,San Jose,INLAND
-117.76,34.08,37,2263,3,NA,1677,522,2.9388,139200,Long Beach,INLAND
-117.77,34.08,27,5929,5,NA,2817,828,6.0434,214800,San Diego,INLAND
-117.77,34.07,36,2922,5,NA,2392,629,2.8661,124000,Oakland,INLAND
-117.77,34.07,29,2976,5,NA,2452,633,3.0638,113600,San Francisco,INLAND
-117.75,34.07,52,1548,2,NA,1131,343,2.63,127300,Oakland,INLAND
-117.76,34.07,51,1538,3,NA,1173,388,2.3156,109800,Santa Ana,INLAND
-117.76,34.07,48,1157,3,NA,677,218,2.8594,127200,San Jose,INLAND
-117.76,34.06,33,1831,3,NA,1625,472,1.9937,103600,Santa Ana,INLAND
-117.76,34.06,47,508,4,NA,384,86,1.9583,92600,Oakland,INLAND
-117.77,34.06,27,2178,4,NA,2379,591,1.9766,108000,San Jose,INLAND
-117.78,34.07,18,3610,5,NA,2899,765,3.9784,113500,Sacramento,INLAND
-117.78,34.06,25,1712,2,NA,1807,478,2.2258,114800,Santa Ana,INLAND
-117.79,34.07,33,1694,4,NA,1689,301,3.7583,116300,Long Beach,INLAND
-117.79,34.07,34,975,5,NA,870,183,3.7933,116100,Long Beach,INLAND
-117.78,34.06,33,1056,2,NA,964,300,2.4464,128700,Long Beach,INLAND
-117.78,34.05,39,2933,4,NA,1886,550,3.9224,131300,Los Angeles,INLAND
-117.8,34.05,5,4536,4,NA,2485,909,4.1118,125900,Bakersfield,<1H OCEAN
-117.8,34.06,34,1081,5,NA,1325,252,3.6298,108500,Fresno,INLAND
-117.82,34.05,21,4031,2,NA,2558,834,3.1641,117300,Los Angeles,<1H OCEAN
-117.76,34.06,30,1700,5,NA,1719,459,2.227,91900,San Diego,INLAND
-117.76,34.05,36,2910,2,NA,3055,782,1.9029,98000,Bakersfield,INLAND
-117.75,34.05,35,1293,2,NA,1494,312,1.6645,93300,San Jose,INLAND
-117.76,34.05,36,3839,3,NA,4711,942,2.3859,116200,San Diego,INLAND
-117.74,34.08,35,1613,2,NA,911,293,3.4398,134300,Los Angeles,INLAND
-117.74,34.07,42,2504,2,NA,1550,509,3.0294,135700,Long Beach,INLAND
-117.74,34.06,48,2438,4,NA,1508,548,2.8983,129200,Bakersfield,INLAND
-117.74,34.07,52,1868,4,NA,947,328,4.2415,140100,San Jose,INLAND
-117.75,34.07,52,1279,4,NA,444,204,5.2269,161000,San Jose,INLAND
-117.75,34.07,52,2550,4,NA,1246,576,1.6006,146200,Oakland,INLAND
-117.72,34.08,34,2742,5,NA,1761,496,3.2481,128800,San Francisco,INLAND
-117.72,34.07,33,4100,5,NA,2580,730,3.7321,134200,Fresno,INLAND
-117.73,34.08,28,5173,5,NA,3502,954,3.8438,130800,Fresno,INLAND
-117.73,34.07,34,4038,5,NA,2716,759,4.1339,135000,Long Beach,INLAND
-117.72,34.06,32,2209,3,NA,1718,569,1.9643,113200,Fresno,INLAND
-117.73,34.06,34,344,2,NA,315,119,3.1786,117800,Fresno,INLAND
-117.73,34.06,51,498,3,NA,368,112,1.4063,98800,San Diego,INLAND
-117.73,34.07,33,1921,2,NA,1430,467,2.3406,122600,San Diego,INLAND
-117.73,34.07,33,1025,2,NA,854,269,2.2596,119400,San Jose,INLAND
-117.73,34.05,36,975,3,NA,809,233,2.8929,118100,Oakland,INLAND
-117.73,34.05,28,2758,4,NA,2877,694,2.0734,113300,Santa Ana,INLAND
-117.74,34.05,30,1185,4,NA,1466,302,2.625,94300,Santa Ana,INLAND
-117.74,34.05,29,2452,4,NA,3029,665,2.1354,110700,Los Angeles,INLAND
-117.74,34.05,27,852,2,NA,1024,221,2.1141,110900,Sacramento,INLAND
-117.75,34.05,46,1480,2,NA,1511,348,1.9718,110600,Oakland,INLAND
-117.73,34.04,26,3827,4,NA,3367,810,3.15,129700,Long Beach,INLAND
-117.73,34.03,42,1967,5,NA,1459,348,3.0375,118100,Santa Ana,INLAND
-117.74,34.02,33,2318,2,NA,1904,451,3.7454,116400,San Diego,INLAND
-117.74,34.04,27,2215,5,NA,1987,449,3.0429,129600,Fresno,INLAND
-117.74,34.03,27,3623,4,NA,3712,754,3.4609,123300,Santa Ana,INLAND
-117.75,34.04,22,2948,2,NA,2600,602,3.125,113600,Sacramento,INLAND
-117.76,34.04,34,1914,4,NA,1564,328,2.8347,115800,San Diego,INLAND
-117.76,34.04,36,2242,4,NA,2052,447,3.4464,113000,San Jose,INLAND
-117.85,34,26,2712,4,NA,1389,377,5.6513,227900,Bakersfield,<1H OCEAN
-117.86,33.99,10,17820,3,NA,8686,2666,6.3875,310700,San Diego,<1H OCEAN
-117.8,34.03,25,4240,5,NA,1885,637,6.2384,247600,San Jose,<1H OCEAN
-117.78,34.03,8,32054,4,NA,15507,5050,6.0191,253900,Fresno,<1H OCEAN
-117.83,34.01,16,9446,2,NA,4911,1534,5.0111,212900,San Francisco,<1H OCEAN
-117.8,34.02,23,3351,5,NA,1535,522,5.0869,230600,Sacramento,<1H OCEAN
-117.81,34.01,12,9197,5,NA,4332,1554,4.9589,282100,Sacramento,<1H OCEAN
-117.79,34.02,5,18690,3,NA,9427,2777,6.4266,315600,Santa Ana,<1H OCEAN
-117.84,34,26,797,4,NA,383,114,6.8758,253800,Santa Ana,<1H OCEAN
-117.83,33.99,14,17527,2,NA,8380,2676,6.2734,267000,San Diego,<1H OCEAN
-117.84,33.98,26,3638,3,NA,1993,593,6.1076,221200,Sacramento,<1H OCEAN
-117.83,33.97,11,21533,4,NA,9671,2890,7.0329,368300,Los Angeles,<1H OCEAN
-117.87,34.04,7,27700,3,NA,15037,4072,6.6288,339700,Fresno,<1H OCEAN
-117.86,34.02,19,6300,3,NA,3671,943,5.9716,262100,Fresno,<1H OCEAN
-117.86,34.01,16,4632,2,NA,3038,727,5.1762,264400,Sacramento,<1H OCEAN
-117.87,34.02,16,3552,5,NA,2120,573,6.4333,271500,San Diego,<1H OCEAN
-117.84,34.04,4,9959,3,NA,4904,1429,6.9754,402500,San Francisco,<1H OCEAN
-117.85,34.06,24,3128,2,NA,1406,472,7.5286,462700,Santa Ana,<1H OCEAN
-117.85,34.08,23,1160,3,NA,467,178,8.105,386200,Oakland,<1H OCEAN
-117.85,34.07,32,761,2,NA,295,95,11.1077,500001,Fresno,<1H OCEAN
-117.86,34.08,31,2524,5,NA,1003,343,7.5196,380900,Sacramento,<1H OCEAN
-117.87,34.08,33,4518,2,NA,2037,764,5.6015,267200,Oakland,<1H OCEAN
-117.87,34.07,21,4723,3,NA,2210,768,3.8167,258700,Santa Ana,<1H OCEAN
-117.85,34.1,22,5179,3,NA,2315,884,4.51,189900,Sacramento,<1H OCEAN
-117.86,34.09,29,3855,4,NA,2205,609,5.5496,218200,Sacramento,<1H OCEAN
-117.85,34.09,16,4556,4,NA,2066,651,6.4667,263900,Santa Ana,<1H OCEAN
-117.86,34.09,26,3408,2,NA,1664,543,6.1498,239100,Sacramento,<1H OCEAN
-117.87,34.1,25,2208,3,NA,1084,424,3.775,191700,Santa Ana,<1H OCEAN
-117.87,34.09,31,1484,2,NA,927,317,3.6484,189600,San Jose,<1H OCEAN
-117.88,34.1,32,3357,5,NA,1696,604,4.2685,216600,Sacramento,<1H OCEAN
-117.89,34.09,36,1811,5,NA,1005,332,5.5629,188300,Long Beach,<1H OCEAN
-117.87,34.09,36,1267,3,NA,640,200,5.2405,220000,Sacramento,<1H OCEAN
-117.87,34.08,33,3630,3,NA,2257,796,3.2469,206900,Oakland,<1H OCEAN
-117.88,34.09,29,3416,5,NA,2223,728,3.5109,186000,Long Beach,<1H OCEAN
-117.86,34.1,23,2535,3,NA,1327,466,3.5977,180600,Santa Ana,<1H OCEAN
-117.86,34.1,29,1185,5,NA,588,196,5.0832,196900,San Jose,<1H OCEAN
-117.87,34.1,15,6409,2,NA,3359,1267,3.875,173300,Sacramento,<1H OCEAN
-117.84,34.1,17,7836,4,NA,4419,1526,3.8465,180700,San Diego,<1H OCEAN
-117.85,34.11,27,1748,5,NA,985,416,3.1133,180600,Los Angeles,INLAND
-117.87,34.12,33,2059,2,NA,1073,339,4.2454,183800,San Diego,<1H OCEAN
-117.88,34.12,33,1485,2,NA,1006,258,5.1708,158500,Fresno,<1H OCEAN
-117.88,34.12,34,912,4,NA,522,150,4.0417,178000,Oakland,<1H OCEAN
-117.87,34.12,34,1004,3,NA,772,217,3.8571,174500,San Francisco,<1H OCEAN
-117.87,34.11,23,4066,3,NA,2105,737,4.6556,199600,Fresno,<1H OCEAN
-117.87,34.11,34,1324,2,NA,799,228,4.5234,192200,Oakland,<1H OCEAN
-117.88,34.11,30,3082,5,NA,2008,619,4.1411,182700,Santa Ana,<1H OCEAN
-117.89,34.12,35,1470,2,NA,885,246,4.9239,168800,Oakland,<1H OCEAN
-117.88,34.12,35,1574,5,NA,1088,289,4.0938,165300,Bakersfield,<1H OCEAN
-117.89,34.11,36,806,5,NA,446,153,4.5221,151300,Sacramento,<1H OCEAN
